Class_path,Method_name,Method_len,Method_flags,Block_id,Block_start,Block_end,Block_count,Block_opcode,Block_type,Cond_true_start,Cond_true_end,Cond_true_count,Cond_false_start,Cond_false_end,Cond_false_count,Goto_start,Goto_count,Line_in_file,Can_fall_through,Is_constructor
org/apache/tika/parser/html/HtmlEncodingDetector.java,detect,172, public,11116,116,131,36382,-,-,-,-,-,-,-,-,-,-,106,no,no
org/apache/tika/parser/html/HtmlEncodingDetector.java,detect,172, public,11126,132,139,36382,-,cond,167,169,2482,140,155,33902,-,-,106,yes,no
org/apache/tika/parser/html/HtmlEncodingDetector.java,detect,172, public,11118,140,155,33902,-,cond,164,166,2,156,161,33900,-,-,106,no,no
org/apache/tika/parser/html/HtmlEncodingDetector.java,detect,172, public,11120,156,161,33900,areturn,exit,-,-,-,-,-,-,-,-,106,no,no
org/apache/tika/parser/html/HtmlEncodingDetector.java,detect,172, public,11123,162,163,0,-,-,-,-,-,-,-,-,-,-,106,no,no
org/apache/tika/parser/html/HtmlEncodingDetector.java,detect,172, public,11127,164,166,0,-,goto,-,-,-,-,-,-,132,2,106,yes,no
org/apache/tika/parser/html/HtmlEncodingDetector.java,detect,172, public,11127,167,169,0,-,goto,-,-,-,-,-,-,108,2482,106,no,no
org/apache/tika/parser/html/HtmlEncodingDetector.java,detect,172, public,11127,170,171,0,areturn,exit,-,-,-,-,-,-,-,-,106,no,no
org/apache/tika/parser/html/HtmlEncodingDetector.java,<clinit>,25, static,11128,0,24,4,-,exit,-,-,-,-,-,-,-,-,45,no,no
org/apache/tika/parser/html/HtmlHandler.java,<init>,104, private,11129,0,59,33971,-,cond,103,103,0,60,72,33971,-,-,62,no,yes
org/apache/tika/parser/html/HtmlHandler.java,<init>,104, private,11131,60,72,33971,-,cond,103,103,33956,73,100,15,-,-,80,no,yes
org/apache/tika/parser/html/HtmlHandler.java,<init>,104, private,11133,73,100,15,-,goto,-,-,-,-,-,-,103,0,80,no,yes
org/apache/tika/parser/html/HtmlHandler.java,<init>,104, private,11135,101,102,15,-,-,-,-,-,-,-,-,-,-,80,no,yes
org/apache/tika/parser/html/HtmlHandler.java,<init>,104, private,11136,103,103,15,-,exit,-,-,-,-,-,-,-,-,80,yes,yes
org/apache/tika/parser/html/HtmlHandler.java,<init>,16, public,11137,0,15,33971,-,exit,-,-,-,-,-,-,-,-,84,no,yes
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11138,0,8,3734129,-,cond,16,25,33942,9,15,3700211,-,-,91,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11140,9,15,3700211,-,cond,26,34,3700225,16,25,0,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11142,16,25,0,-,-,-,-,-,-,-,-,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11183,26,34,33942,-,cond,51,60,33962,35,43,3700228,-,-,141,yes,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11144,35,43,3700228,-,cond,51,60,12,44,50,3700216,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11146,44,50,3700216,-,cond,61,73,176875,51,60,3523407,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11148,51,60,3523407,-,-,-,-,-,-,-,-,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11184,61,73,3557473,-,cond,81,90,1298,74,80,3733163,-,-,141,yes,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11150,74,80,3733163,-,cond,91,97,3733137,81,90,0,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11152,81,90,0,-,-,-,-,-,-,-,-,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11185,91,97,1298,-,cond,329,335,3557599,98,104,176875,-,-,141,yes,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11154,98,104,176875,-,cond,329,335,909,105,113,175966,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11156,105,113,175966,-,cond,240,248,137943,114,125,38023,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11158,114,125,38023,-,cond,240,248,1,126,137,38022,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11160,126,137,38022,-,cond,163,174,3999,138,162,34023,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11162,138,162,34023,-,goto,-,-,-,-,-,-,329,34023,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11161,163,174,3999,-,cond,200,211,5,175,199,3994,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11165,175,199,3994,-,goto,-,-,-,-,-,-,329,3994,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11164,200,211,5,-,cond,329,335,0,212,239,5,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11168,212,239,5,-,goto,-,-,-,-,-,-,329,5,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11168,240,248,5,-,cond,303,311,137927,249,260,17,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11171,249,260,17,-,cond,303,311,0,261,302,17,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11173,261,302,17,-,goto,-,-,-,-,-,-,329,17,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11172,303,311,0,-,cond,329,335,101876,312,328,36051,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11176,312,328,36051,-,-,-,-,-,-,-,-,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11186,329,335,36051,-,cond,368,376,176871,336,342,3557577,-,-,141,yes,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11178,336,342,3557577,-,cond,368,376,389,343,359,3557199,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11180,343,359,3557199,-,cond,368,376,2267880,360,367,1289329,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11182,360,367,1289329,-,-,-,-,-,-,-,-,-,-,141,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElement,377, public,11187,368,376,1289193,-,exit,-,-,-,-,-,-,-,-,141,yes,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11188,0,3,38017,-,cond,179,179,0,4,7,38017,-,-,151,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11190,4,7,38017,-,cond,11,19,38017,8,10,0,-,-,173,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11192,8,10,0,-,goto,-,-,-,-,-,-,179,0,173,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11191,11,19,38017,-,cond,121,129,38006,20,34,11,-,-,173,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11195,20,34,11,-,cond,108,117,0,35,107,11,-,-,173,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11197,35,107,11,-,goto,-,-,-,-,-,-,118,11,173,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11196,108,117,0,-,-,-,-,-,-,-,-,-,-,173,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11206,118,120,0,-,goto,-,-,-,-,-,-,179,11,173,yes,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11206,121,129,0,-,cond,170,178,4102,130,138,33904,-,-,173,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11201,130,138,33904,-,cond,156,166,494,139,155,33410,-,-,173,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11203,139,155,33410,-,goto,-,-,-,-,-,-,167,33410,173,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11202,156,166,494,-,-,-,-,-,-,-,-,-,-,173,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11207,167,169,494,-,goto,-,-,-,-,-,-,179,33904,173,yes,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11207,170,178,494,-,-,-,-,-,-,-,-,-,-,173,no,no
org/apache/tika/parser/html/HtmlHandler.java,addHtmlMetadata,180, private,11208,179,179,4102,-,exit,-,-,-,-,-,-,-,-,173,yes,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11209,0,8,1325389,-,cond,18,31,1077383,9,17,248017,-,-,176,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11211,9,17,248017,return,exit,-,-,-,-,-,-,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11210,18,31,1077383,-,cond,71,83,1077010,32,48,373,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11213,32,48,373,-,cond,60,70,372,49,59,1,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11215,49,59,1,-,goto,-,-,-,-,-,-,71,1,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11214,60,70,372,-,-,-,-,-,-,-,-,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11241,71,83,372,-,-,-,-,-,-,-,-,-,-,224,yes,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11242,84,93,1077380,-,cond,254,262,1077355,94,121,2034609,-,-,224,yes,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11218,94,121,2034609,-,cond,135,156,1104395,122,134,930350,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11220,122,134,930350,-,goto,-,-,-,-,-,-,248,930345,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11219,135,156,1104395,-,cond,178,181,602772,157,177,501645,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11223,157,177,501645,-,goto,-,-,-,-,-,-,248,501645,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11222,178,181,602772,-,cond,204,207,601735,182,191,1037,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11226,182,191,1037,-,cond,204,207,1036,192,203,1,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11228,192,203,1,-,goto,-,-,-,-,-,-,248,1,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11227,204,207,1036,-,cond,248,253,601736,208,217,1036,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11231,208,217,1036,-,cond,228,247,1,218,227,1035,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11233,218,227,1035,-,cond,248,253,663,228,247,372,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11235,228,247,372,-,-,-,-,-,-,-,-,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11243,248,253,373,-,goto,-,-,-,-,-,-,84,2034638,224,yes,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11243,254,262,373,-,cond,290,300,1075016,263,274,2330,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11238,263,274,2330,-,cond,290,300,1661,275,289,669,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11240,275,289,669,-,-,-,-,-,-,-,-,-,-,224,no,no
org/apache/tika/parser/html/HtmlHandler.java,startElementWithSafeAttributes,301, private,11244,290,300,669,-,exit,-,-,-,-,-,-,-,-,224,yes,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11245,0,6,3734364,-,cond,68,74,176875,7,13,3557528,-,-,229,no,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11247,7,13,3557528,-,cond,68,74,389,14,30,3557157,-,-,255,no,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11249,14,30,3557157,-,cond,43,60,2267886,31,42,1289334,-,-,255,no,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11251,31,42,1289334,-,goto,-,-,-,-,-,-,68,1289270,255,no,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11250,43,60,2267886,-,cond,68,74,1428435,61,67,839508,-,-,255,no,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11254,61,67,839508,-,-,-,-,-,-,-,-,-,-,255,no,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11265,68,74,839490,-,cond,124,130,3700077,75,91,33942,-,-,255,yes,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11256,75,91,33942,-,cond,124,130,0,92,98,33942,-,-,255,no,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11258,92,98,33942,-,cond,124,130,1,99,123,33941,-,-,255,no,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11260,99,123,33941,-,-,-,-,-,-,-,-,-,-,255,no,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11266,124,130,33941,-,cond,141,147,176875,131,140,3557234,-,-,255,yes,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11262,131,140,3557234,-,-,-,-,-,-,-,-,-,-,255,no,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11267,141,147,3557226,-,cond,158,158,3732772,148,157,1298,-,-,255,yes,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11264,148,157,1298,-,-,-,-,-,-,-,-,-,-,255,no,no
org/apache/tika/parser/html/HtmlHandler.java,endElement,159, public,11268,158,158,1298,-,exit,-,-,-,-,-,-,-,-,255,yes,no
org/apache/tika/parser/html/HtmlHandler.java,characters,47, public,11269,0,6,4864618,-,cond,25,31,4813732,7,13,51111,-,-,260,no,no
org/apache/tika/parser/html/HtmlHandler.java,characters,47, public,11271,7,13,51111,-,cond,25,31,0,14,24,51111,-,-,266,no,no
org/apache/tika/parser/html/HtmlHandler.java,characters,47, public,11273,14,24,51111,-,-,-,-,-,-,-,-,-,-,266,no,no
org/apache/tika/parser/html/HtmlHandler.java,characters,47, public,11278,25,31,51111,-,cond,46,46,51674,32,38,4813272,-,-,266,yes,no
org/apache/tika/parser/html/HtmlHandler.java,characters,47, public,11275,32,38,4813272,-,cond,46,46,43,39,45,4813197,-,-,266,no,no
org/apache/tika/parser/html/HtmlHandler.java,characters,47, public,11277,39,45,4813197,-,-,-,-,-,-,-,-,-,-,266,no,no
org/apache/tika/parser/html/HtmlHandler.java,characters,47, public,11279,46,46,4812483,-,exit,-,-,-,-,-,-,-,-,266,yes,no
org/apache/tika/parser/html/HtmlHandler.java,ignorableWhitespace,22, public,11280,0,6,0,-,cond,21,21,0,7,13,0,-,-,271,no,no
org/apache/tika/parser/html/HtmlHandler.java,ignorableWhitespace,22, public,11282,7,13,0,-,cond,21,21,0,14,20,0,-,-,274,no,no
org/apache/tika/parser/html/HtmlHandler.java,ignorableWhitespace,22, public,11284,14,20,0,-,-,-,-,-,-,-,-,-,-,274,no,no
org/apache/tika/parser/html/HtmlHandler.java,ignorableWhitespace,22, public,11285,21,21,0,-,exit,-,-,-,-,-,-,-,-,274,yes,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,15, private,11286,0,14,501663,-,exit,-,-,-,-,-,-,-,-,277,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11287,0,16,502035,-,cond,71,72,502017,17,25,18,-,-,281,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11289,17,25,18,-,cond,71,72,0,26,34,18,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11291,26,34,18,-,cond,71,72,0,35,43,18,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11293,35,43,18,-,cond,71,72,0,44,52,18,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11295,44,52,18,-,cond,71,72,0,53,61,18,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11297,53,61,18,-,cond,71,72,0,62,70,18,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11299,62,70,18,-,cond,73,101,18,71,72,0,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11301,71,72,0,areturn,exit,-,-,-,-,-,-,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11300,73,101,18,-,cond,168,181,13,102,109,5,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11303,102,109,5,-,cond,168,181,2,110,119,3,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11305,110,119,3,-,cond,168,181,1,120,167,2,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11307,120,167,2,areturn,exit,-,-,-,-,-,-,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11306,168,181,1,areturn,exit,-,-,-,-,-,-,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,resolve,186, private,11308,182,185,0,-,exit,-,-,-,-,-,-,-,-,314,no,no
org/apache/tika/parser/html/HtmlHandler.java,<clinit>,46, static,11309,0,45,2,-,exit,-,-,-,-,-,-,-,-,41,no,no
org/apache/tika/parser/html/HtmlParser.java,<init>,5, public,11315,0,4,34615,-,exit,-,-,-,-,-,-,-,-,45,no,yes
org/apache/tika/parser/html/HtmlParser.java,getSupportedTypes,4, public,11316,0,3,2784,-,exit,-,-,-,-,-,-,-,-,71,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11317,0,53,33971,-,cond,64,80,33926,54,63,45,-,-,79,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11319,54,63,45,-,cond,81,90,6,64,80,39,-,-,126,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11321,64,80,39,-,goto,-,-,-,-,-,-,159,33965,126,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11320,81,90,6,-,cond,108,117,2,91,107,4,-,-,126,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11324,91,107,4,-,goto,-,-,-,-,-,-,159,4,126,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11323,108,117,2,-,cond,135,144,2,118,134,0,-,-,126,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11327,118,134,0,-,goto,-,-,-,-,-,-,159,0,126,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11326,135,144,2,-,cond,159,163,2,145,158,0,-,-,126,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11330,145,158,0,-,-,-,-,-,-,-,-,-,-,126,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11335,159,163,0,-,cond,175,288,2,164,174,33969,-,-,126,yes,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11332,164,174,33969,-,-,-,-,-,-,-,-,-,-,126,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11336,175,288,33969,-,goto,-,-,-,-,-,-,299,33971,126,yes,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11334,289,298,0,-,exit,-,-,-,-,-,-,-,-,126,no,no
org/apache/tika/parser/html/HtmlParser.java,parse,300, public,11334,299,299,0,return,exit,-,-,-,-,-,-,-,-,126,no,no
org/apache/tika/parser/html/HtmlParser.java,mapSafeElement,10, protected,11337,0,9,7112878,-,exit,-,-,-,-,-,-,-,-,146,no,no
org/apache/tika/parser/html/HtmlParser.java,isDiscardElement,10, protected,11338,0,9,3734326,-,exit,-,-,-,-,-,-,-,-,162,no,no
org/apache/tika/parser/html/HtmlParser.java,mapSafeAttribute,11, public,11339,0,10,2034629,-,exit,-,-,-,-,-,-,-,-,170,no,no
org/apache/tika/parser/html/HtmlParser.java,<clinit>,96, static,11340,0,95,5,-,exit,-,-,-,-,-,-,-,-,50,no,no
org/apache/tika/parser/html/HtmlParser.java,<init>,10, private,11310,0,9,33971,-,exit,-,-,-,-,-,-,-,-,182,no,yes
org/apache/tika/parser/html/HtmlParser.java,mapSafeElement,9, public,11311,0,8,7112573,-,exit,-,-,-,-,-,-,-,-,184,no,no
org/apache/tika/parser/html/HtmlParser.java,isDiscardElement,9, public,11312,0,8,3734316,-,exit,-,-,-,-,-,-,-,-,187,no,no
org/apache/tika/parser/html/HtmlParser.java,mapSafeAttribute,10, public,11313,0,9,2034628,-,exit,-,-,-,-,-,-,-,-,190,no,no
org/apache/tika/parser/html/HtmlParser.java,<init>,6, synthetic,11314,0,5,33971,-,exit,-,-,-,-,-,-,-,-,182,no,yes
org/apache/tika/parser/html/HtmlParserTest.java,<init>,5, public,20691,0,4,39,-,exit,-,-,-,-,-,-,-,-,59,no,yes
org/apache/tika/parser/html/HtmlParserTest.java,testParseAscii,230, public,20692,0,106,1,-,goto,-,-,-,-,-,-,117,1,63,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testParseAscii,230, public,20694,107,116,0,-,exit,-,-,-,-,-,-,-,-,109,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testParseAscii,230, public,20694,117,229,0,return,exit,-,-,-,-,-,-,-,-,109,no,no
org/apache/tika/parser/html/HtmlParserTest.java,XtestParseUTF8,63, public,20695,0,62,0,-,exit,-,-,-,-,-,-,-,-,114,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testXhtmlParsing,96, public,20696,0,95,1,-,exit,-,-,-,-,-,-,-,-,133,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testParseEmpty,53, public,20697,0,52,1,-,exit,-,-,-,-,-,-,-,-,151,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testCharactersDirectlyUnderBodyElement,35, public,20698,0,34,1,-,exit,-,-,-,-,-,-,-,-,164,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testBaseHref,101, public,20699,0,100,1,-,exit,-,-,-,-,-,-,-,-,176,no,no
org/apache/tika/parser/html/HtmlParserTest.java,assertRelativeLink,118, private,20700,0,117,10,-,exit,-,-,-,-,-,-,-,-,218,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testWhitespaceBetweenTableCells,50, public,20701,0,49,1,-,exit,-,-,-,-,-,-,-,-,245,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testHttpEquivCharset,61, public,20702,0,60,1,-,exit,-,-,-,-,-,-,-,-,260,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testHtml5Charset,61, public,20703,0,60,1,-,exit,-,-,-,-,-,-,-,-,278,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testDetectOfCharset,63, public,20704,0,62,1,-,exit,-,-,-,-,-,-,-,-,295,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testUsingCharsetInContentTypeHeader,129, public,20705,0,128,1,-,exit,-,-,-,-,-,-,-,-,310,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testLineBreak,71, public,20706,0,70,1,-,exit,-,-,-,-,-,-,-,-,338,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testIgnoreCharsetDetectorLanguage,70, public,20707,0,69,1,-,exit,-,-,-,-,-,-,-,-,354,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testHttpEquivCharsetFunkyAttributes,121, public,20708,0,120,1,-,exit,-,-,-,-,-,-,-,-,370,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testUsingFunkyCharsetInContentTypeHeader,129, public,20709,0,128,1,-,exit,-,-,-,-,-,-,-,-,400,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testMetaHttpEquivWithLotsOfPreambleText,54, public,20710,0,53,1,-,exit,-,-,-,-,-,-,-,-,425,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testBoilerplateRemoval,98, public,20711,0,97,1,-,exit,-,-,-,-,-,-,-,-,440,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testElementOrdering,115, public,20712,0,114,1,-,exit,-,-,-,-,-,-,-,-,461,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testImgUrlExtraction,70, public,20713,0,69,1,-,exit,-,-,-,-,-,-,-,-,499,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testFrameSrcExtraction,70, public,20714,0,69,1,-,exit,-,-,-,-,-,-,-,-,520,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testIFrameSrcExtraction,70, public,20715,0,69,1,-,exit,-,-,-,-,-,-,-,-,541,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testAreaExtraction,70, public,20716,0,69,1,-,exit,-,-,-,-,-,-,-,-,563,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testObjectExtraction,89, public,20717,0,88,1,-,exit,-,-,-,-,-,-,-,-,586,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testMetaTagHandling,99, public,20718,0,98,1,-,exit,-,-,-,-,-,-,-,-,612,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testBrokenFrameset,188, public,20719,0,187,1,-,exit,-,-,-,-,-,-,-,-,636,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testBoilerplateDelegation,95, public,20720,0,94,1,-,exit,-,-,-,-,-,-,-,-,685,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testLinkHrefResolution,70, public,20721,0,69,1,-,exit,-,-,-,-,-,-,-,-,708,no,no
org/apache/tika/parser/html/HtmlParserTest.java,makeHtmlTransformer,67, private,20722,0,66,13,-,exit,-,-,-,-,-,-,-,-,734,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testBoilerplateWithMarkup,144, public,20723,0,143,1,-,exit,-,-,-,-,-,-,-,-,749,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testPushback,30, public,20724,0,29,1,-,exit,-,-,-,-,-,-,-,-,775,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testIdentityMapper,88, public,20725,0,87,1,-,exit,-,-,-,-,-,-,-,-,788,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testNewlineAndIndent,66, public,20726,0,65,1,-,exit,-,-,-,-,-,-,-,-,813,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testBoilerplateWhitespace,92, public,20727,0,91,1,-,exit,-,-,-,-,-,-,-,-,833,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testOpenGraphMetadata,70, public,20728,0,69,1,-,exit,-,-,-,-,-,-,-,-,864,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testUserDefinedCharset,30, public,20729,0,29,1,-,exit,-,-,-,-,-,-,-,-,882,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testNoisyMetaCharsetHeaders,93, public,20730,0,12,1,-,methenter,-,-,-,-,-,-,-,-,890,no,no
org/apache/tika/parser/html/HtmlParserTest.java,testNoisyMetaCharsetHeaders,93, public,20734,13,17,1,-,cond,92,92,1,18,91,4,-,-,899,yes,no
